SAMPLE	GENOME	model	RDSdC	UBCdC	DESC	TF_TYPE	EXP
ET_SCN_17	SCN18_30_10_14_R2_B_Rhizobiales_63_8	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_Rhizobiales_64_10	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_Rhizobiales_64_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_Rhizobiales_64_8	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_Rhizobiales_67_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_SCNPILOT_CONT_1000_P_Alphaproteobacteria_64_11_65_16	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_SCNPILOT_EXPT_1000_BF_Afipia_62_8-rel_65_16	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_B_SCNPILOT_SOLID2_TRIM150_Alphaproteobacteria_62_41_63_12	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_P_Burkholderiales_63_16	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R2_P_Sphingomonas_67_78	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_Delftia_65_125	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_Leifsonia_70_93	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_Rhizobiales_60_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_Rhizobiales_64_9	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_SCNPILOT_CONT_1000_P_Verrucomicrobia_61_8_61_17	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_SCNPILOT_CONT_500_BF_Rhizobiales_64_17-related_63_20	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_SCNPILOT_EXPT_500_BF_STEP10_Armatimonadetes_55_34_56_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_B_SCNpilot_P_inoc_Thiobacillus_strain2_63_34_65_22	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_Alphaproteobacteria_65_207	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_Bosea_sp_LC85_SCNPILOT_EXPT_1000_BF_Rhizobiales_65_15_67_61	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_Burkholderiales_68_190	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_Caulobacterales_69_10	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_CN-SCN_Devosia_27x_66_71	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_CN-SCN_Microbacterium_27x_70_19	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_Rhizobiales_65_8	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R3_P_SCNPILOT_EXPT_1000_BF_Afipia_62_8_62_188	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R4_B_Microbacterium_70_78	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R4_P_Alphaproteobacteria_64_8	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R4_P_Microbacterium_70_55	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R4_P_Rhizobiales_66_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R4_P_SCN_Variovorax_21x_69_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R4_P_SCNPILOT_CONT_300_BF_Rhizobiales_67_6-related_67_37	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R5_P_Alphaproteobacteria_65_16	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R5_P_Burkholderiales_69_51	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R5_P_Hydrogenophaga_sp_PBC_SCNpilot_P_inoc_Hydrogenophaga_70_12_70_78	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_30_10_14_R5_P_Sphingomonadales_65_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R1_B_Nitrobacter_62_136	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R1_B_Nitrosospira_56_42	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R1_B_SCNPILOT_CONT_1000_BF_Rhizobiales_65_79_68_31	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R3_B_SCNPILOT_EXPT_300_BF_Sphingomonas_67_13_68_146	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R4_B_Acidobacteria_62_15	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R4_B_SCNpilot_BF_INOC_Flavobacterium_39_30_40_63	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_31_3_15_R5_B_SCNPILOT_CONT_750_BF_Chitinophagaceae_50_32	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCN18_SCNpilot_BF_INOC_Bordetella_67_10_67_46	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCNpilot_BF_INOC_Bordetella_67_10_67_30	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Accumulibacter_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Acinetobacter_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Aeromonas_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Alicycliphilus_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Alphaproteobacteria_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Alphaproteobacteria_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Alphaproteobacteria_9	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Amoebophilus_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidetes_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidetes_4	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidetes_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidetes_6	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidetes_8	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Bacteroidia_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Brevundimonas_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Burkholderiales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Burkholderiales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Burkholderiales_4	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Burkholderiales_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Burkholderiales_9	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Caedibacter_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Cellulomonas_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Chlamydia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Chlamydiales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Chloroflexi_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Clostridiales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Clostridiales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Delftia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Devosia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Devosia_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Devosia_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Dyadobacter_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Dysgonomonas_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Enterobacter_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Flavobacteriia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Flavobacterium_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Legionella_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Leifsonia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Magnetospirillum_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Mesorhizobium_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Microbacterium_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Microbacterium_4	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Microbacterium_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Microbacterium_6	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Microbacterium_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Micrococcales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Micrococcales_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Mucilaginibacter_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Myxococcales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Nitrobacter_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Paludibacter_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Pandoraea_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Planctomycetales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Pseudonocardia_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Rhizobiales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Rhizobiales_6	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Rhizobium_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Rhodobacterales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Rhodospirillales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Solirubrobacterales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingobacteriales_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingobacteriales_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingobacteriales_6	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingobium_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingomonadales_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingomonas_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingomonas_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Sphingopyxis_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Stenotrophomonas_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Thiobacillus_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Thiobacillus_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Thiobacillus_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_TM7_1	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Xanthomonadales_2	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	scnpilot_dereplicated_Xanthomonadales_3	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_17	SCNPILOT_EXPT_1000_BF_Rhizobiales_69_8_partial_69_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	pHLL250	NewPrimer_mariner	948737	1091	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	Bacteroides_thetaiotaomicron_VPI_5482_GCF_000011065.1	NewPrimer_mariner	146014	32	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Sphingobacteriales_50_15	NewPrimer_mariner	2477	1	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_biofilm_Bacteroidetes_44_17	NewPrimer_mariner	2	1	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_inoc_reactora_Parvibaculum_lavamentivorans_64_9	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_inoc_reactorb_Clostridiales_33_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_inoc_reactorb_Micrococcales_71_5	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t0_Stenotrophomonas_maltophilia_67_6	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Bacteria_60_83	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Bacteroidetes_44_32	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Cellulomonas_74_9	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Enterobacter_55_10	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Flavobacteriales_36_17	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Gammaproteobacteria_65_65	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Legionellales_40_39	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Microbacterium_71_12	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Micrococcales_70_15	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Micrococcales_73_29	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Pseudonocardia_dioxanivorans_73_113	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_biofilm_Verrucomicrobia_66_15	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t1_planktonic_Alphaproteobacteria_67_63	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Acidovorax_65_56	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Alphaproteobacteria_70_37	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Herbaspirillum_63_171	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Hyphomicrobium_denitrificans_61_11	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Novosphingobium_sp_MD-1_67_8	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_biofilm_Xanthomonadales_71_37	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_plantonic_Alphaproteobacteria_70_36	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t2_plantonic_Sphingomonadales_63_2074	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_biofilm_Acidobacteriales_60_11	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_biofilm_Bacteroidetes_40_21	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_biofilm_Devosia_66_11	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_biofilm_Leifsonia_71_11	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_biofilm_Verrucomicrobia_59_10	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_planktonic_Azospirillum_lipoferum_68_106	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_planktonic_Klebsiella_oxytoca_56_23	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t3_planktonic_Planctomycetes_54_6	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t4_biofilm_Comamonas_61_10	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	2019_SCN_bioreactor_t4_planktonic_Bacteroidetes_43_45	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	CN18_26_2_15_R1_F_uSCNPILOT_CONT_500_BF_Rhizobiales_64_17_64_27	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	CN18_26_2_15_R4_P_Melainabacteria_51_74	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	CN18_30_10_14_R2_B_Alphaproteobacteria_67_12	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	E.coli_WM3604_scaffold_min1000	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	pHLL249	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactora_Bacteroidetes_38_10	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactora_Bacteroidetes_39_99	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactora_Legionella_40_7	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactorb_Actinobacteria_65_60	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactorb_Bacteroidetes_53_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactorb_Betaproteobacteria_68_25	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_inoc_reactorb_Rhodocyclales_66_46	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_t0_Alphaproteobacteria_66_43	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_t0_Leifsonia_70_11	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN_bioreactor_t0_Rhizobiales_60_89	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R1_B_SCNPILOT_CONT_300_BF_Rhizobiales_62_47_63_12	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R1_B_SCNPILOT_EXPT_1000_BF_Rhizobiales_63_7_63_17	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R1_B_Solirubrobacterales_67_19	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R1_P_Microbacterium_71_863	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R3_B_Afipia_64_1782_curated	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R3_B_Rhizobiales_63_59	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R4_P_Reyranella_68_349	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R4_P_Rhizobiales_68_13	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R4_P_SCNPILOT_CONT_750_P_Caedibacter_acanthamoebae_37_11_38_20	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R4_P_SCNPILOT_EXPT_1000_BF_Sphingobacteriia_40_10_29_136	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R4_P_Sphingobacteriales_45_140	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
ET_SCN_18	SCN18_10_11_15_R5_B_Rhizobiales_67_21	NewPrimer_mariner	0	0	Trans_Single	Nat_Trans	Experimental
